"H01","MDQ1IB","Second M.B. Examination: Introduction to the Scientific Basis of Medicine","MD","01-OCT-00 12.00.00.000000 AM"
"H01","MDQ1MD","Second M.B. Examination: Mechanisms of Drug Action","MD","01-OCT-00 12.00.00.000000 AM"
"H01","MDQ1MI","Second M.B. Examination: Molecules in Medical Science","MD","01-OCT-00 12.00.00.000000 AM"
"H01","MDQ1MS","Second M.B. Examination: Medical Sociology","MD","01-OCT-00 12.00.00.000000 AM"
"H01","MDQ1NB","Second M.B. Examination: Neurobiology with Human Behaviour","MD","01-OCT-00 12.00.00.000000 AM"
"H01","MDQ1PA","Second M.B. Examination: Preparing for Patients A","MD","01-OCT-00 12.00.00.000000 AM"
"H01","MDQ1PB","Second M.B. Examination: Preparing for Patients B","MD","01-OCT-00 12.00.00.000000 AM"
"H01","MDQ1PC","Second M.B. Examination: Preparing for Patients C","MD","01-OCT-00 12.00.00.000000 AM"
"H01","MDQ1PD","Second M.B. Examination: Preparing for Patients D","MD","01-OCT-00 12.00.00.000000 AM"
"H01","MDQ1PF","Preparing for Patients (Complete)","MD","01-OCT-00 12.00.00.000000 AM"
"H01","MDQ1SC","Second M.B. Examination: Social context of health and illness","MD","01-AUG-20 07.00.00.000000 AM"
"H01","MDRAM1","Examination in Medical Sciences (Radiology) for the degree of Master of Philosophy","MDRA","04-SEP-20 06.00.00.000000 AM"
"H01","MDSUM2","Examination in Medical Sciences (Surgery) for the degree of Master of Philosophy","MDSU","04-SEP-20 06.00.00.000000 AM"
"H01","MDT0","Medical and Veterinary Sciences Tripos Part IA","MD","01-OCT-90 12.00.00.000000 AM"
"H01","MDT1","Medical and Veterinary Sciences Tripos Part IB","MD","01-OCT-90 12.00.00.000000 AM"
"H01","ME00","Manufacturing Engineering candidates not entered for an examination","EGEG","01-OCT-90 12.00.00.000000 AM"
"H01","MET2","Manufacturing Engineering Tripos, Part IIA","EGEG","20-JUL-20 11.00.00.000000 AM"
"H01","MET2M","Manufacturing Engineering Tripos, Part IIA MIT students (away from Cambridge at MIT)","EGEG","18-JUL-20 11.00.00.000000 AM"
"H01","MET3","Manufacturing Engineering Tripos, Part IIB","EGEG","20-JUL-20 11.00.00.000000 AM"
"H01","MG00","Management Studies candidates not entered for an examination","MSMS","01-OCT-90 12.00.00.000000 AM"
"H01","MGM1","Master of Business Administration (One-year course)","MSMS","01-OCT-97 12.00.00.000000 AM"
"H01","MGM10","Examination in Management Research for the degree of Master of Philosophy","MSMS","01-OCT-20 06.00.00.000000 AM"
"H01","MGM11","Examination in Innovation, Strategy, and Organization for the degree of Master of Philosophy","MSMS","13-NOV-20 06.00.00.000000 AM"
"H01","MGM12","Master of Finance","MSMS","01-OCT-20 07.00.00.000000 AM"
"H01","MGM15","Executive Master of Business Administration (Year one)","MSMS","14-JUL-20 09.00.00.000000 AM"
"H01","MGM16","Executive Master of Business Administration (Year two)","MSMS","01-OCT-20 09.00.00.000000 AM"
"H01","MGM2","Master of Business Administration (Two-year course)","MSMS","01-OCT-94 12.00.00.000000 AM"
"H01","MGM3","Examination in Finance for the degree of Master of Philosophy","MSMS","13-NOV-20 06.00.00.000000 AM"
"H01","MGM5","Examination in Technology Policy for the degree of Master of Philosophy","MSMS","16-NOV-20 06.00.00.000000 AM"
"H01","MGM7","Examination in Management for the degree of Master of Philosophy","MSMS","01-OCT-20 06.00.00.000000 AM"
"H01","MGM8","Examination in Management Science and Operations for the degree of Master of Philosophy","MSMS","01-OCT-20 09.00.00.000000 AM"
"H01","MGM9","Examination in Financial Research for the degree of Master of Philosophy","MSMS","01-OCT-20 06.00.00.000000 AM"
"H01","MGS1","Examination in Community Enterprise for degree of Master of Studies","MSMS","01-OCT-20 02.00.00.000000 AM"
"H01","MGT1","Management Studies Tripos","MSMS","01-OCT-20 04.00.00.000000 AM"
"H01","ML00","Modern Languages candidates not entered for an examination","ML","01-OCT-90 12.00.00.000000 AM"
"H01","ML00YADU","Modern and Medieval Languages candidates away on a year abroad studying Dutch","MLOL","01-OCT-20 10.00.00.000000 AM"
"H01","ML00YAFG","Modern and Medieval Languages candidates away on a year abroad studying French and German","ML","01-OCT-20 10.00.00.000000 AM"
"H01","ML00YAFI","Modern and Medieval Languages candidates away on a year abroad studying French and Italian","ML","01-OCT-20 10.00.00.000000 AM"
"H01","ML00YAFL","Modern and Medieval Languages candidates away on a year abroad studying French and Latin","ML","26-SEP-20 11.00.00.000000 AM"
"H01","ML00YAFR","Modern and Medieval Languages candidates away on a year abroad studying French","MLFR","01-OCT-20 10.00.00.000000 AM"
"H01","ML00YAFS","Modern and Medieval Languages candidates away on a year abroad studying French and Spanish","ML","01-OCT-20 10.00.00.000000 AM"
"H01","ML00YAFU","Modern and Medieval Languages candidates away on a year abroad studying French and Russian","ML","01-OCT-20 10.00.00.000000 AM"
"H01","ML00YAGE","Modern and Medieval Languages candidates away on a year abroad studying German","MLGE","01-OCT-20 10.00.00.000000 AM"
"H01","ML00YAGR","Modern and Medieval Languages candidates away on a year abroad studying Modern Greek","MLOL","01-OCT-20 10.00.00.000000 AM"
"H01","ML00YAGU","Modern and Medieval Languages candidates away on a year abroad studying German and Russian","ML","01-OCT-20 10.00.00.000000 AM"
"H01","ML00YAIG","Modern and Medieval Languages candidates away on a year abroad studying Italian and German","ML","26-SEP-20 11.00.00.000000 AM"
"H01","ML00YAIR","Modern and Medieval Languages candidates away on a year abroad studying Italian and Russian","ML","01-OCT-20 10.00.00.000000 AM"
"H01","ML00YAIS","Modern and Medieval Languages candidates away on a year abroad studying Italian and Spanish","ML","01-OCT-20 10.00.00.000000 AM"
"H01","ML00YAIT","Modern and Medieval Languages candidates away on a year abroad studying Italian","MLIT","01-OCT-20 10.00.00.000000 AM"
"H01","ML00YAPG","Modern and Medieval  Languages candidates away on a year abroad studying Portuguese","MLSP","01-OCT-20 10.00.00.000000 AM"
"H01","ML00YAPS","Modern and Medieval Languages candidates away on a year abroad studying Portuguese and Spanish","MLSP","26-SEP-20 11.00.00.000000 AM"
"H01","ML00YARU","Modern and Medieval Languages candidates away on a year abroad studying Russian","MLSL","01-OCT-20 10.00.00.000000 AM"
"H01","ML00YASP","Modern and Medieval Languages candidates away on a year abroad studying Spanish","MLSP","01-OCT-20 10.00.00.000000 AM"
"H01","ML00YASR","Modern and Medieval Languages candidates away on a year abroad studying Spanish and Russian","ML","01-OCT-20 10.00.00.000000 AM"
"H01","ML00YAUK","Modern and Medieval Languages candidates away on a year abroad studying Ukranian","MLSL","01-OCT-20 10.00.00.000000 AM"
"H01","MLC1","Certificates in Modern Languages","ML","01-OCT-90 12.00.00.000000 AM"
"H01","MLC2","Certificate in Humanities Computing for Languages Students","ML","01-OCT-20 01.00.00.000000 AM"
"H01","MLD1","Diplomas in Modern Languages","ML","01-OCT-90 12.00.00.000000 AM"
"H01","MLM1","Examination in European Literature and Culture for the degree of Master of Philosophy","ML","01-OCT-20 03.00.00.000000 AM"
"H01","MLM2","Examination in Russian Studies for the degree of Master of Philosophy","MLSL","01-OCT-20 06.00.00.000000 AM"
"H01","MLM3","Examination in Screen Media and Cultures for the degree of Master of Philosophy","ML","01-OCT-20 06.00.00.000000 AM"
"H01","MLM4","Examination in English and Applied Linguistics for the degree of Master of Philosophy","ML","01-OCT-20 11.00.00.000000 AM"
"H01","MLO2","Oral Examination for Part II of the Modern and Medieval Languages Tripos","ML","01-JUL-96 12.00.00.000000 AM"
"H01","MLT0","Modern and Medieval Languages Tripos, Part IA","ML","01-OCT-96 12.00.00.000000 AM"
"H01","MLT1","Modern and Medieval Languages Tripos, Part IB","ML","01-OCT-97 12.00.00.000000 AM"
"H01","MLT2","Modern and Medieval Languages Tripos, Part II","ML","01-OCT-32 12.00.00.000000 AM"
"H01","MU00","Music candidates not entered for an examination","MU","01-OCT-90 12.00.00.000000 AM"
"H01","MUM1","Examination in Musical Composition for the degree of Master of Philosophy","MU","01-OCT-20 06.00.00.000000 AM"
"H01","MUM2","Examination in Musicology for the degree of Master of Philosophy","MU","01-OCT-20 04.00.00.000000 AM"
"H01","MUM3","Examination in Ethnomusicology for the degree of Master of Philosophy","MU","01-OCT-20 04.00.00.000000 AM"
"H01","MUM4","Examination in Music Studies for the degree of Master of Philosophy","MU","26-SEP-20 11.00.00.000000 AM"
"H01","MUSM1","Master of Music Examination","MU","23-JUL-20 10.00.00.000000 AM"
"H01","MUT0","Music Tripos, Part IA","MU","01-OCT-81 12.00.00.000000 AM"
"H01","MUT1","Music Tripos, Part IB","MU","01-OCT-82 12.00.00.000000 AM"
"H01","MUT2","Music Tripos, Part II","MU","01-OCT-57 12.00.00.000000 AM"
"H01","NS00","Natural Sciences candidates not entered for an examination","NS","01-OCT-90 12.00.00.000000 AM"
"H01","NS00CH","Natural Sciences studying Chemistry not entered for an examination","PCCH","01-OCT-20 08.00.00.000000 AM"
"H01","NS00GN","Natural Sciences candidates studying Genetics not entered for an examination","BLGE","01-OCT-20 08.00.00.000000 AM"
"H01","NS00PS","Natural Sciences Tripos Part II: Psychology candidates not entered for an examination","NS","01-OCT-20 09.00.00.000000 AM"
"H01","NS00PY","Natural Sciences candidates studying Physics not entered for an examination","PCPH","01-OCT-20 10.00.00.000000 AM"
"H01","NSM4","Examination in Materials and Modelling for the degree of Master of Philosophy","PCME","01-OCT-20 06.00.00.000000 AM"
"H01","NSM5","Examination in Micro- and Nanotechnology Enterprise for the degree of Master of Philosophy","PCME","04-OCT-20 06.00.00.000000 AM"
"H01","NSP2CH","Preliminary Examination for Part II of the Natural Sciences Tripos: Chemistry","NS","01-OCT-97 12.00.00.000000 AM"
"H01","NSP2ET","Preliminary Examination for Part II of the Natural Sciences Tripos: Experimental and Theoretical Physics","NS","01-OCT-97 12.00.00.000000 AM"
"H01","NSP2GE","Preliminary Examination for Part II of the Natural Sciences Tripos: Geological Sciences","NS","01-OCT-97 12.00.00.000000 AM"
"H01","NSP2HP","Preliminary Examination for Part II of the Natural Sciences Tripos, History and Philosophy of Science","NS","01-OCT-97 12.00.00.000000 AM"
"H01","NSP2MS","Preliminary Examination for Part II of the Natural Sciences Tripos: Materials Science","NS","23-JUL-20 10.00.00.000000 AM"
"H01","NSP2PS","Preliminary Examination for Part II of the Natural Sciences Tripos: Psychology","NS","01-OCT-97 12.00.00.000000 AM"
"H01","NSS1","Henry Roy Dean Prize","GENBD","01-OCT-93 12.00.00.000000 AM"
"H01","NSS2","Gedge Prize","GENBD","01-OCT-93 12.00.00.000000 AM"
"H01","NST0","Natural Sciences Tripos, Part IA","NS","01-OCT-57 12.00.00.000000 AM"
"H01","NST1","Natural Sciences Tripos, Part IB","NS","01-OCT-34 12.00.00.000000 AM"
"H01","NST2","Natural Sciences Tripos, Part II","NS","30-SEP-97 12.00.00.000000 AM"
"H01","NST2AS","Natural Sciences Tripos, Part II: Astrophysics","NS","01-OCT-97 12.00.00.000000 AM"
"H01","NST2BBS","Natural Sciences Tripos, Part II: Biological and Biomedical Sciences","NS","25-SEP-20 06.00.00.000000 AM"
"H01","NST2BI","Natural Sciences Tripos, Part II: Biochemistry","NS","01-OCT-97 12.00.00.000000 AM"
"H01","NST2CH","Natural Sciences Tripos, Part II: Chemistry","NS","01-OCT-97 12.00.00.000000 AM"
"H01","NST2ET","Natural Sciences Tripos, Part II: Experimental and Theoretical Physics","NS","01-OCT-97 12.00.00.000000 AM"
"H01","NST2GE","Natural Sciences Tripos, Part II: Geological Sciences","NS","01-OCT-97 12.00.00.000000 AM"
"H01","NST2GN","Natural Sciences Tripos, Part II: Genetics","NS","01-OCT-97 12.00.00.000000 AM"
"H01","NST2HP","Natural Sciences Tripos, Part II: History and Philosophy of Science","NS","01-OCT-97 12.00.00.000000 AM"
"H01","NST2M","Natural Sciences Tripos, Part II, M.I.T. students (for students away from Cambridge at M.I.T.)","NS","17-JUL-20 06.00.00.000000 AM"
"H01","NST2MS","Natural Sciences Tripos, Part II: Materials Science","NS","22-JUL-20 10.00.00.000000 AM"
"H01","NST2NU","Natural Sciences Tripos, Part II: Neuroscience","NS","01-OCT-97 12.00.00.000000 AM"
"H01","NST2PA","Natural Sciences Tripos, Part II: Pathology","NS","01-OCT-97 12.00.00.000000 AM"
"H01","NST2PC","Natural Sciences Tripos, Part II: Physical Sciences","NS","09-SEP-20 05.00.00.000000 AM"
"H01","NST2PDN","Natural Sciences Tripos, Part II: Physiology, Development and Neuroscience","NS","16-JUL-20 06.00.00.000000 AM"
"H01","NST2PH","Natural Sciences Tripos, Part II: Pharmacology","NS","01-OCT-97 12.00.00.000000 AM"
"H01","NST2PL","Natural Sciences Tripos, Part II: Plant Sciences","NS","01-OCT-97 12.00.00.000000 AM"
"H01","NST2PS","Natural Sciences Tripos, Part II: Psychology","NS","01-OCT-97 12.00.00.000000 AM"
"H01","NST2PY","Natural Sciences Tripos, Part II: Physiology and Psychology","NS","01-OCT-97 12.00.00.000000 AM"
"H01","NST2ZO","Natural Sciences Tripos, Part II: Zoology","NS","01-OCT-97 12.00.00.000000 AM"
"H01","NST3AS","Natural Sciences Tripos Part III: Astrophysics","NS","10-AUG-20 05.00.00.000000 AM"
"H01","NST3BI","Natural Sciences Tripos, Part III: Biochemistry","NS","01-AUG-20 05.00.00.000000 AM"
"H01","NST3CH","Natural Sciences Tripos, Part III: Chemistry","NS","05-AUG-20 05.00.00.000000 AM"
"H01","NST3ET","Natural Sciences Tripos Part III: Experimental and Theoretical Physics","NS","18-JUN-20 05.00.00.000000 AM"
"H01","NST3GE","Natural Sciences Tripos, Part III: Geological Sciences","NS","05-AUG-20 05.00.00.000000 AM"
"H01","NST3HP","Natural Sciences Tripos, Part III: History and Philosophy of Science","HPHP","21-JUL-20 09.00.00.000000 AM"
"H01","NST3MS","Natural Sciences Tripos, Part III: Materials Science","PCME","20-AUG-20 10.00.00.000000 AM"
"H01","NST3SB","Natural Sciences Tripos, Part III: Systems Biology","NS","20-AUG-20 10.00.00.000000 AM"
"H01","OOBTM1","Examination in Biotechnology for the degree of Master of Philosophy","OOBT","08-SEP-20 06.00.00.000000 AM"
"H01","OS00","Oriental Studies candidates not entered for an examination","OS","01-OCT-90 12.00.00.000000 AM"
"H01","OS00YA","Oriental Studies candidates away on a year abroad","OS","01-OCT-63 12.00.00.000000 AM"
"H01","OSM1","Examination in Asian and Middle Eastern Studies for the degree of Master of Philosophy","OS","01-OCT-20 09.00.00.000000 AM"
"H01","OSM2","Examination in Chinese Studies for the degree of Master of Philosophy (two-year course)","OS","11-JAN-20 07.00.00.000000 AM"
"H01","OSO2","Oral Examination for Part II of the Oriental Studies Tripos","OS","20-JUL-20 10.00.00.000000 AM"
"H01","OSS1","John Stewart of Rannoch Scholarships in Hebrew","GENBD","01-OCT-93 12.00.00.000000 AM"
"H01","OSS2","Tyrwhitt's Hebrew Scholarship and Mason Hebrew Prize","GENBD","01-OCT-93 12.00.00.000000 AM"
"H01","PCAYM1","Examination in Physics (Astronomy) for the degree of Master of Philosophy","PCAY","06-SEP-20 06.00.00.000000 AM"
"H01","PCMEM1","Examination in Physics (Materials Science & Metallurgy) for the degree of Master of Philosophy","PCME","06-SEP-20 06.00.00.000000 AM"
"H01","PH00","Philosophy candidates not entered for an examination","PH","01-OCT-90 12.00.00.000000 AM"
"H01","PHM1","Examination in Philosophy for the degree of Master of Philosophy","PH","01-OCT-20 03.00.00.000000 AM"
"H01","PHT0","Philosophy Tripos, Part IA","PH","01-OCT-72 12.00.00.000000 AM"
"H01","PHT1","Philosophy Tripos, Part IB","PH","01-OCT-72 12.00.00.000000 AM"
"H01","PHT2","Philosophy Tripos, Part II","PH","01-OCT-69 12.00.00.000000 AM"
"H01","PPLAM1","Examination in Latin-American Studies for the degree of Master of Philosophy","PPLA","01-JAN-20 09.00.00.000000 AM"
"H01","PPPIM1","Examination in International Relations for the degree of Master of Philosophy","PPPI","01-JAN-20 09.00.00.000000 AM"
"H01","PPPIM2","Examination in International Relations for the degree of Master of Philosophy","PPPI","01-JAN-20 09.00.00.000000 AM"
"H01","PPPIM3","Examination in International Relations for the degree of Master of Philosophy","PPPI","01-JAN-20 09.00.00.000000 AM"
"H01","PPPIM4","Examination in International Relations for the degree of Master of Philosophy","PPPI","01-JAN-20 09.00.00.000000 AM"
"H01","PPPIM5","Examination in Politics for the degree of Master of Philosophy","PPPI","01-JAN-20 09.00.00.000000 AM"
"H01","PPPIM7","Examination in International Relations (Option A) for the degree of Master of Philosophy","PPPI","01-OCT-20 10.00.00.000000 AM"
"H01","PPPIM8","Examination in International Relations (Option B) for the degree of Master of Philosophy","PPPI","20-JUL-20 10.00.00.000000 AM"
"H01","PPPYM1","Examination in Social and Developmental Psychology for the degree of Master of Philosophy","PPPY","01-JAN-20 09.00.00.000000 AM"
"H01","PPSCM1","Examination in Modern Society and Global Transformations for the degree of Master of Philosophy","PPSC","01-OCT-20 10.00.00.000000 AM"
"H01","PPST00","Politics, Psychology, and Sociology Tripos, Part I","SPSP","23-SEP-20 08.00.00.000000 AM"
"H01","PPST1","Politics, Psychology, and Sociology Tripos, Part I","SPSP","23-JUL-20 08.00.00.000000 AM"
"H01","PPST2","Politics, Psychology, and Sociology Tripos, Part IIA","PP","20-JUL-20 09.00.00.000000 AM"
"H01","PPST3","Politics, Psychology and Sociology Tripos, Part IIB","PP","16-AUG-20 10.00.00.000000 AM"
"H01","PSM1","Examination in Physics for the degree of Master of Philosophy","PCPH","08-SEP-20 06.00.00.000000 AM"
"H01","PSM2","Examination in Scientific Computing for the degree of Master of Philosophy","PCPH","31-AUG-20 10.00.00.000000 AM"
"H01","SP00","Social and Political Sciences candidates not entered for an examination","SPSP","01-OCT-90 12.00.00.000000 AM"
"H01","TERM","Term","UCAMB","01-JAN-19 01.00.00.000000 AM"
"H01","TM00","Bachelor of Theology for Ministry candidates not entered for an examination","DV","01-OCT-99 12.00.00.000000 AM"
"H01","TMC1","Certificate in Theology for Ministry","DV","18-AUG-20 09.00.00.000000 AM"
"H01","TME1","First Examination for the Bachelor of Theology for Ministry Degree","DV","01-OCT-97 12.00.00.000000 AM"
"H01","TME2","Second Examination for the Bachelor of Theology for Ministry Degree","DV","01-OCT-98 12.00.00.000000 AM"
"H01","TMQ1","Qualifying Examination for the Bachelor of Theology for Ministry","DV","01-OCT-96 12.00.00.000000 AM"
"H01","TR00","Theology candidates not entered for an examination","DV","01-OCT-90 12.00.00.000000 AM"
"H01","TRD1","Advanced Diploma in Theology and Religious Studies","DV","19-AUG-20 10.00.00.000000 AM"
"H01","TRM2","Examination in Theology and Religious Studies for the degree of Master of Philosophy","DV","11-JAN-20 07.00.00.000000 AM"
"H01","TRS1","Jeremie Prize","GENBD","01-OCT-93 12.00.00.000000 AM"
"H01","TRS2","Carus Greek Testament Prize","GENBD","01-OCT-93 12.00.00.000000 AM"
"H01","TRS3","Evans Prize","GENBD","01-OCT-96 12.00.00.000000 AM"
"H01","TRT1","Theological and Religious Studies Tripos Part I","DV","01-OCT-85 12.00.00.000000 AM"
"H01","TRT2","Theological and Religious Studies Tripos, Part IIA","DV","01-OCT-20 01.00.00.000000 AM"
"H01","TRT3","Theological and Religious Studies Tripos Part IIB","DV","01-OCT-20 02.00.00.000000 AM"
"H01","VT00","Veterinary Sciences candidates not entered for an examination","VTVT","01-OCT-20 05.00.00.000000 AM"
"H01","VTE1","Final Veterinary Examination, Part I","VTVT","01-OCT-92 12.00.00.000000 AM"
"H01","VTE2","Final Veterinary Examination, Part II","VTVT","01-OCT-92 12.00.00.000000 AM"
"H01","VTE2OR","Final Veterinary Examination Part II (Old Regulations)","VTVT","01-JAN-20 04.00.00.000000 AM"
"H01","VTE3","Final Veterinary Examination, Part III","VTVT","01-OCT-92 12.00.00.000000 AM"
"H01","VTE3OR","Final Veterinary Examination Part III (Old Regulations)","VTVT","01-JAN-20 04.00.00.000000 AM"
"H01","VTQ1BD","Second Veterinary M.B. Examination: Biology of Disease","VTVT","01-OCT-00 12.00.00.000000 AM"
"H01","VTQ1CB","Second Veterinary M.B. Examination: Comparative Vertebrate Biology","VTVT","01-OCT-00 12.00.00.000000 AM"
"H01","VTQ1HO","Second Veterinary M.B. Examination: Homeostasis","VTVT","01-OCT-00 12.00.00.000000 AM"
"H01","VTQ1IB","Second Veterinary M.B. Examination: Introduction to the Scientific Basis of Medicine","VTVT","01-OCT-00 12.00.00.000000 AM"
"H01","VTQ1MD","Second Veterinary M.B. Examination: Mechanisms of Drug Action","VTVT","01-OCT-00 12.00.00.000000 AM"
"H01","VTQ1MI","Second Veterinary M.B. Examination: Molecules in Medical Science","VTVT","01-OCT-00 12.00.00.000000 AM"
"H01","VTQ1NA","Second Veterinary M.B. Examination: Neurobiology with Animal Behaviour","VTVT","01-OCT-00 12.00.00.000000 AM"
"H01","VTQ1PF","Second Veterinary M.B. Examination: Preparing for the Veterinary Profession","VTVT","01-OCT-00 12.00.00.000000 AM"
"H01","VTQ1PM","Second Veterinary M.B. Examination: Principles of","VTVT","01-OCT-20 11.00.00.000000 AM"
"H01","VTQ1VA","Second Veterinary M.B. Examination: Veterinary Anatomy and Physiology","VTVT","01-OCT-00 12.00.00.000000 AM"
"H01","VTQ1VB","Second Veterinary M.B. Examination: Veterinary Reproductive Biology","VTVT","01-OCT-00 12.00.00.000000 AM"
"H03","AA00","NOEXAM","Archaeology and Anthropology candidates not entered for an examination","01-AUG-20 08.00.00.000000 AM"
"H03","AA00AR","NOEXAM","Archaeology candidates not entered for an examination","01-AUG-20 09.00.00.000000 AM"
"H03","AA00BA","NOEXAM","Biological Anthropology candidates not entered for an examination","01-OCT-20 09.00.00.000000 AM"
"H03","AA00SA","NOEXAM","Social Anthropology candidates not entered for an examination","01-OCT-20 09.00.00.000000 AM"
"H03","AAM10","G01","Research Skills (ET)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G02","Core Archaeology 1 (ET BOE 3)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G02E","Core Archaeology 2 (ET)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G03","Palaeolithic and Mesolithic Archaeology 1(ET BOE 3)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G03E","Palaeolithic and Mesolithic Archaeology 2 (ET)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G03ES","Palaeolithic and Mesolithic Archaeology 3 (ET)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G03ES1","Palaeolithic and Mesolithic Archaeology 4 (ET)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G04","European Prehistory 1 (ET BOE 3)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G04E","European Prehistory 2 (ET)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G06","Medieval Europe: 5th- 11th centuries AD 1 (ET BOE 3)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G06E","Medieval Europe: 5th- 11th centuries AD 2 (ET)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G07","Medieval Europe: 11th- 16th centuries AD 1 (ET BOE 3)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G07E","Medieval Europe: 11th- 16th centuries AD 2 (ET)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G08","Archaeology of the Americas 1 (ET BOE 3)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G08E","Archaeology of the Americas (ET)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G09","South Asian Archaeology 1 (ET BOE 3)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G09E","South Asian Archaeology 2 (ET)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G10","Archaeological Science 1 (ET BOE 3)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G10E","Archaeological Science 2 (ET)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G11","Material Culture 1 (ET BOE 3)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G11E","Material Culture 2 (ET)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G12","Coptic (ET BOE 3)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G12E","Directed Readings 1 (ET)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G12ES","Directed Readings 2 (ET)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G13","Introduction into Egyptian Language (ET BOE 3)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G14","Advanced Egyptian Language (ET BOE 3)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G16","Demotic (ET BOE 3)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G17","Historical Archaeology of Ancient Egypt I 1 (ET BOE 3)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G17E","Historical Archaeology of Ancient Egypt I 2 (ET)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G18","Historical Archaeology of Ancient Egypt II 1 (ET BOE 3)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G18E","Historical Archaeology of Ancient Egypt II 2 (ET)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G19E","Landscapes, Built Environment, and Material Culture of Ancient Egypt 1 (ET)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G19ES","Landscapes, Built Environment, and Material Culture of Ancient Egypt 2 (ET)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G20E","Topics in Egyptology 1 (ET)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G20ES","Topics in Egyptology 2 (ET)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G20ES1","Topics in Egyptology 3 (ET)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G21","Sumerian (ET BOE 3)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G22","Elementary Akkadian Language and Texts (ET BOE3)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G23","Advanced Akkadian Language and Texts (ET BOE 3)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G24","Archaeology of Mesopotamian I: Prehistoric and Early States 1 (ET BOE3)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G24E","Archaeology of Mesopotamian I: Prehistoric and Early States 1 (ET)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G25","Archaeology of Mesopotamia II: Territorial States to Empires 1 (ET BOE 3)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G25E","Archaeology of Mesopotamia II: Territorial States to Empires 2 (ET)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G26E","Mesopotamin Culture I: Mesopotamian literature 1 (ET)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G26ES","Mesopotamin Culture I: Mesopatamian literature 2 (ET)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G27E","Mesopotamian Culture II: Mesopotamian Religion and Science 1 (ET)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G27ES","Mesopotamian Culture II: Mesopotamian Religion and Science 2 (ET)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G28","Topics in Mesopotamian Archaeology 1 (ET)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G28ES","Topics in Mesopotamian Archaeology 2 (ET)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G29","Sociopolitics of the Past 1 (ET BOE 3)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G29E","Sociopolitics of the Past 2 (ET)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G30","Museums: History, Theory, Practice 2 (ET BOE 3)","01-OCT-20 10.00.00.000000 AM"
"H03","AAM10","G30E","Museums: History, Theory, Practice 1 (ET)","01-OCT-20 10.00.00.000000 AM"
